user,date,transaction_type,amount
a2e28e35-f098-406c-b26a-8eef8a2c8c6a,08-08-2020,DEBIT,85513
a2e28e35-f098-406c-b26a-8eef8a2c8c6a,12-06-2020,CREDIT,66320
a2e28e35-f098-406c-b26a-8eef8a2c8c6a,28-02-2020,DEBIT,61847
a2e28e35-f098-406c-b26a-8eef8a2c8c6a,14-09-2020,DEBIT,64725
a2e28e35-f098-406c-b26a-8eef8a2c8c6a,04-06-2020,DEBIT,43503
a2e28e35-f098-406c-b26a-8eef8a2c8c6a,18-07-2020,DEBIT,83861
a2e28e35-f098-406c-b26a-8eef8a2c8c6a,30-12-2020,CREDIT,27866
a2e28e35-f098-406c-b26a-8eef8a2c8c6a,29-02-2020,CREDIT,40570
a2e28e35-f098-406c-b26a-8eef8a2c8c6a,19-02-2020,DEBIT,15595
a2e28e35-f098-406c-b26a-8eef8a2c8c6a,07-12-2020,CREDIT,66626
1dd37138-1a72-4b4f-a1ea-2708741f688c,20-03-2020,DEBIT,85747
1dd37138-1a72-4b4f-a1ea-2708741f688c,03-09-2020,DEBIT,16905
1dd37138-1a72-4b4f-a1ea-2708741f688c,08-01-2020,DEBIT,18209
1dd37138-1a72-4b4f-a1ea-2708741f688c,22-09-2020,DEBIT,10953
1dd37138-1a72-4b4f-a1ea-2708741f688c,26-09-2020,CREDIT,88750
1dd37138-1a72-4b4f-a1ea-2708741f688c,30-01-2020,CREDIT,92975
1dd37138-1a72-4b4f-a1ea-2708741f688c,07-02-2020,CREDIT,80689
1dd37138-1a72-4b4f-a1ea-2708741f688c,26-10-2020,CREDIT,29690
120a2f46-fc25-4cd6-bb1b-742774f5f175,08-07-2020,CREDIT,78916
120a2f46-fc25-4cd6-bb1b-742774f5f175,22-09-2020,DEBIT,70916
120a2f46-fc25-4cd6-bb1b-742774f5f175,03-09-2020,DEBIT,74564
120a2f46-fc25-4cd6-bb1b-742774f5f175,25-12-2020,DEBIT,28397
120a2f46-fc25-4cd6-bb1b-742774f5f175,06-05-2020,CREDIT,91027
120a2f46-fc25-4cd6-bb1b-742774f5f175,19-08-2020,DEBIT,44244
120a2f46-fc25-4cd6-bb1b-742774f5f175,25-12-2020,DEBIT,82158
120a2f46-fc25-4cd6-bb1b-742774f5f175,08-05-2020,DEBIT,47299
120a2f46-fc25-4cd6-bb1b-742774f5f175,20-12-2020,CREDIT,48436
120a2f46-fc25-4cd6-bb1b-742774f5f175,29-11-2020,DEBIT,71890
120a2f46-fc25-4cd6-bb1b-742774f5f175,14-02-2020,CREDIT,12069
120a2f46-fc25-4cd6-bb1b-742774f5f175,28-07-2020,CREDIT,35923
120a2f46-fc25-4cd6-bb1b-742774f5f175,26-02-2020,CREDIT,4651
120a2f46-fc25-4cd6-bb1b-742774f5f175,08-07-2020,DEBIT,71187
120a2f46-fc25-4cd6-bb1b-742774f5f175,22-02-2020,DEBIT,22152
120a2f46-fc25-4cd6-bb1b-742774f5f175,07-05-2020,CREDIT,15045
120a2f46-fc25-4cd6-bb1b-742774f5f175,29-12-2020,DEBIT,4531
120a2f46-fc25-4cd6-bb1b-742774f5f175,04-10-2020,DEBIT,27792
120a2f46-fc25-4cd6-bb1b-742774f5f175,25-11-2020,CREDIT,18743
120a2f46-fc25-4cd6-bb1b-742774f5f175,04-03-2020,DEBIT,90788
120a2f46-fc25-4cd6-bb1b-742774f5f175,14-06-2020,CREDIT,20640
120a2f46-fc25-4cd6-bb1b-742774f5f175,15-02-2020,DEBIT,81236
120a2f46-fc25-4cd6-bb1b-742774f5f175,17-03-2020,DEBIT,26882
120a2f46-fc25-4cd6-bb1b-742774f5f175,29-04-2020,DEBIT,72102
120a2f46-fc25-4cd6-bb1b-742774f5f175,15-05-2020,CREDIT,21646
120a2f46-fc25-4cd6-bb1b-742774f5f175,07-01-2020,DEBIT,96834
120a2f46-fc25-4cd6-bb1b-742774f5f175,16-01-2020,CREDIT,16332
120a2f46-fc25-4cd6-bb1b-742774f5f175,06-01-2020,CREDIT,96246
120a2f46-fc25-4cd6-bb1b-742774f5f175,19-05-2020,DEBIT,11682
120a2f46-fc25-4cd6-bb1b-742774f5f175,06-04-2020,DEBIT,36499
120a2f46-fc25-4cd6-bb1b-742774f5f175,27-03-2020,DEBIT,86406
120a2f46-fc25-4cd6-bb1b-742774f5f175,14-01-2020,CREDIT,34118
a7ec9d26-8193-41f3-a11d-fdbce82d0640,21-06-2020,CREDIT,77616
a7ec9d26-8193-41f3-a11d-fdbce82d0640,17-04-2020,CREDIT,65524
a7ec9d26-8193-41f3-a11d-fdbce82d0640,13-04-2020,DEBIT,46438
a7ec9d26-8193-41f3-a11d-fdbce82d0640,01-11-2020,CREDIT,1452
a7ec9d26-8193-41f3-a11d-fdbce82d0640,06-09-2020,CREDIT,93738
a7ec9d26-8193-41f3-a11d-fdbce82d0640,22-11-2020,DEBIT,136
a7ec9d26-8193-41f3-a11d-fdbce82d0640,01-12-2020,DEBIT,58355
a7ec9d26-8193-41f3-a11d-fdbce82d0640,07-05-2020,DEBIT,75330
a7ec9d26-8193-41f3-a11d-fdbce82d0640,02-06-2020,DEBIT,15384
a7ec9d26-8193-41f3-a11d-fdbce82d0640,09-04-2020,CREDIT,53497
a7ec9d26-8193-41f3-a11d-fdbce82d0640,19-12-2020,CREDIT,44100
a7ec9d26-8193-41f3-a11d-fdbce82d0640,08-01-2020,CREDIT,86708
a7ec9d26-8193-41f3-a11d-fdbce82d0640,07-09-2020,DEBIT,34449
a7ec9d26-8193-41f3-a11d-fdbce82d0640,21-11-2020,DEBIT,32231
a7ec9d26-8193-41f3-a11d-fdbce82d0640,27-08-2020,CREDIT,51574
a7ec9d26-8193-41f3-a11d-fdbce82d0640,20-02-2020,DEBIT,71210
a7ec9d26-8193-41f3-a11d-fdbce82d0640,19-09-2020,DEBIT,58972
a7ec9d26-8193-41f3-a11d-fdbce82d0640,01-06-2020,CREDIT,95250
a7ec9d26-8193-41f3-a11d-fdbce82d0640,02-07-2020,CREDIT,95063
a7ec9d26-8193-41f3-a11d-fdbce82d0640,02-07-2020,DEBIT,50821
a7ec9d26-8193-41f3-a11d-fdbce82d0640,28-12-2020,CREDIT,852
a7ec9d26-8193-41f3-a11d-fdbce82d0640,10-07-2020,DEBIT,14441
a7ec9d26-8193-41f3-a11d-fdbce82d0640,26-02-2020,DEBIT,82323
a7ec9d26-8193-41f3-a11d-fdbce82d0640,07-11-2020,CREDIT,54469
a7ec9d26-8193-41f3-a11d-fdbce82d0640,21-02-2020,DEBIT,51528
a7ec9d26-8193-41f3-a11d-fdbce82d0640,28-11-2020,CREDIT,61966
a7ec9d26-8193-41f3-a11d-fdbce82d0640,12-04-2020,CREDIT,23843
a7ec9d26-8193-41f3-a11d-fdbce82d0640,28-07-2020,DEBIT,95127
a7ec9d26-8193-41f3-a11d-fdbce82d0640,09-09-2020,CREDIT,63871
a7ec9d26-8193-41f3-a11d-fdbce82d0640,03-03-2020,DEBIT,91303
a7ec9d26-8193-41f3-a11d-fdbce82d0640,19-08-2020,CREDIT,98994
a7ec9d26-8193-41f3-a11d-fdbce82d0640,08-05-2020,DEBIT,94957
a7ec9d26-8193-41f3-a11d-fdbce82d0640,11-09-2020,CREDIT,49575
fb22283b-a020-47df-b3d1-c92c6c586c63,25-10-2020,CREDIT,16097
fb22283b-a020-47df-b3d1-c92c6c586c63,07-09-2020,CREDIT,14096
fb22283b-a020-47df-b3d1-c92c6c586c63,06-09-2020,CREDIT,40749
fb22283b-a020-47df-b3d1-c92c6c586c63,14-01-2020,DEBIT,10724
fb22283b-a020-47df-b3d1-c92c6c586c63,10-02-2020,CREDIT,92255
fb22283b-a020-47df-b3d1-c92c6c586c63,10-05-2020,CREDIT,28553
fb22283b-a020-47df-b3d1-c92c6c586c63,26-03-2020,DEBIT,14416
fb22283b-a020-47df-b3d1-c92c6c586c63,16-06-2020,DEBIT,83916
fb22283b-a020-47df-b3d1-c92c6c586c63,14-02-2020,CREDIT,66758
fb22283b-a020-47df-b3d1-c92c6c586c63,10-11-2020,DEBIT,75046
fb22283b-a020-47df-b3d1-c92c6c586c63,27-12-2020,DEBIT,57056
fb22283b-a020-47df-b3d1-c92c6c586c63,25-11-2020,DEBIT,32954
fb22283b-a020-47df-b3d1-c92c6c586c63,02-06-2020,DEBIT,75785
fb22283b-a020-47df-b3d1-c92c6c586c63,28-12-2020,DEBIT,90854
fb22283b-a020-47df-b3d1-c92c6c586c63,13-04-2020,CREDIT,75841
fb22283b-a020-47df-b3d1-c92c6c586c63,21-11-2020,CREDIT,95723
fb22283b-a020-47df-b3d1-c92c6c586c63,30-04-2020,CREDIT,69449
fb22283b-a020-47df-b3d1-c92c6c586c63,27-04-2020,DEBIT,97940
fb22283b-a020-47df-b3d1-c92c6c586c63,11-07-2020,CREDIT,40233
fb22283b-a020-47df-b3d1-c92c6c586c63,01-08-2020,DEBIT,18864
fb22283b-a020-47df-b3d1-c92c6c586c63,02-08-2020,CREDIT,21430
fb22283b-a020-47df-b3d1-c92c6c586c63,16-03-2020,DEBIT,26670
419954ef-3ace-4bd8-8f15-669fcd909f6b,04-10-2020,CREDIT,87326
419954ef-3ace-4bd8-8f15-669fcd909f6b,10-02-2020,CREDIT,58021
419954ef-3ace-4bd8-8f15-669fcd909f6b,15-12-2020,DEBIT,37086
419954ef-3ace-4bd8-8f15-669fcd909f6b,11-08-2020,DEBIT,90824
419954ef-3ace-4bd8-8f15-669fcd909f6b,11-08-2020,CREDIT,62596
419954ef-3ace-4bd8-8f15-669fcd909f6b,17-08-2020,DEBIT,73684
419954ef-3ace-4bd8-8f15-669fcd909f6b,13-06-2020,DEBIT,93753
419954ef-3ace-4bd8-8f15-669fcd909f6b,20-06-2020,CREDIT,36682
419954ef-3ace-4bd8-8f15-669fcd909f6b,05-05-2020,DEBIT,28542
419954ef-3ace-4bd8-8f15-669fcd909f6b,20-07-2020,CREDIT,31963
419954ef-3ace-4bd8-8f15-669fcd909f6b,30-09-2020,CREDIT,87341
419954ef-3ace-4bd8-8f15-669fcd909f6b,23-09-2020,CREDIT,36192
419954ef-3ace-4bd8-8f15-669fcd909f6b,31-07-2020,DEBIT,96289
419954ef-3ace-4bd8-8f15-669fcd909f6b,24-07-2020,DEBIT,43183
419954ef-3ace-4bd8-8f15-669fcd909f6b,02-10-2020,CREDIT,33899
419954ef-3ace-4bd8-8f15-669fcd909f6b,06-06-2020,DEBIT,10099
419954ef-3ace-4bd8-8f15-669fcd909f6b,10-06-2020,CREDIT,42949
419954ef-3ace-4bd8-8f15-669fcd909f6b,20-06-2020,DEBIT,32992
419954ef-3ace-4bd8-8f15-669fcd909f6b,12-01-2020,CREDIT,21901
419954ef-3ace-4bd8-8f15-669fcd909f6b,28-10-2020,CREDIT,20907
419954ef-3ace-4bd8-8f15-669fcd909f6b,09-04-2020,DEBIT,55138
419954ef-3ace-4bd8-8f15-669fcd909f6b,28-01-2020,DEBIT,7029
419954ef-3ace-4bd8-8f15-669fcd909f6b,19-08-2020,CREDIT,95110
419954ef-3ace-4bd8-8f15-669fcd909f6b,13-03-2020,DEBIT,78872
419954ef-3ace-4bd8-8f15-669fcd909f6b,13-12-2020,CREDIT,80021
419954ef-3ace-4bd8-8f15-669fcd909f6b,25-04-2020,CREDIT,24517
419954ef-3ace-4bd8-8f15-669fcd909f6b,07-01-2020,DEBIT,22272
419954ef-3ace-4bd8-8f15-669fcd909f6b,15-09-2020,DEBIT,82748
419954ef-3ace-4bd8-8f15-669fcd909f6b,12-07-2020,CREDIT,82395
908a669b-48f4-4dd9-8a74-66e93856cc2b,25-01-2020,DEBIT,23435
908a669b-48f4-4dd9-8a74-66e93856cc2b,30-03-2020,CREDIT,85805
908a669b-48f4-4dd9-8a74-66e93856cc2b,08-06-2020,DEBIT,696
908a669b-48f4-4dd9-8a74-66e93856cc2b,22-05-2020,DEBIT,14537
908a669b-48f4-4dd9-8a74-66e93856cc2b,08-10-2020,CREDIT,38443
908a669b-48f4-4dd9-8a74-66e93856cc2b,31-07-2020,CREDIT,89120
908a669b-48f4-4dd9-8a74-66e93856cc2b,18-07-2020,CREDIT,50730
908a669b-48f4-4dd9-8a74-66e93856cc2b,10-02-2020,CREDIT,12304
908a669b-48f4-4dd9-8a74-66e93856cc2b,12-08-2020,CREDIT,18026
908a669b-48f4-4dd9-8a74-66e93856cc2b,09-07-2020,CREDIT,48874
908a669b-48f4-4dd9-8a74-66e93856cc2b,18-04-2020,DEBIT,44125
908a669b-48f4-4dd9-8a74-66e93856cc2b,13-10-2020,CREDIT,49738
908a669b-48f4-4dd9-8a74-66e93856cc2b,24-03-2020,CREDIT,83574
908a669b-48f4-4dd9-8a74-66e93856cc2b,03-12-2020,DEBIT,13446
908a669b-48f4-4dd9-8a74-66e93856cc2b,25-01-2020,DEBIT,61395
908a669b-48f4-4dd9-8a74-66e93856cc2b,16-04-2020,CREDIT,83709
908a669b-48f4-4dd9-8a74-66e93856cc2b,18-03-2020,DEBIT,22954
908a669b-48f4-4dd9-8a74-66e93856cc2b,24-10-2020,CREDIT,77644
908a669b-48f4-4dd9-8a74-66e93856cc2b,15-04-2020,CREDIT,45386
908a669b-48f4-4dd9-8a74-66e93856cc2b,25-01-2020,DEBIT,96157
908a669b-48f4-4dd9-8a74-66e93856cc2b,06-11-2020,CREDIT,89965
908a669b-48f4-4dd9-8a74-66e93856cc2b,22-11-2020,CREDIT,40479
908a669b-48f4-4dd9-8a74-66e93856cc2b,05-04-2020,CREDIT,32477
908a669b-48f4-4dd9-8a74-66e93856cc2b,17-12-2020,CREDIT,35368
908a669b-48f4-4dd9-8a74-66e93856cc2b,28-02-2020,DEBIT,30014
908a669b-48f4-4dd9-8a74-66e93856cc2b,02-06-2020,DEBIT,5231
908a669b-48f4-4dd9-8a74-66e93856cc2b,14-08-2020,CREDIT,71480
908a669b-48f4-4dd9-8a74-66e93856cc2b,14-11-2020,CREDIT,96708
908a669b-48f4-4dd9-8a74-66e93856cc2b,20-01-2020,DEBIT,29801
908a669b-48f4-4dd9-8a74-66e93856cc2b,13-09-2020,DEBIT,53945
908a669b-48f4-4dd9-8a74-66e93856cc2b,26-04-2020,DEBIT,14570
908a669b-48f4-4dd9-8a74-66e93856cc2b,09-05-2020,CREDIT,20265
908a669b-48f4-4dd9-8a74-66e93856cc2b,09-04-2020,DEBIT,6016
908a669b-48f4-4dd9-8a74-66e93856cc2b,24-01-2020,CREDIT,66306
908a669b-48f4-4dd9-8a74-66e93856cc2b,05-11-2020,CREDIT,5074
908a669b-48f4-4dd9-8a74-66e93856cc2b,02-08-2020,CREDIT,32773
908a669b-48f4-4dd9-8a74-66e93856cc2b,17-03-2020,CREDIT,54547
908a669b-48f4-4dd9-8a74-66e93856cc2b,25-04-2020,CREDIT,97270
908a669b-48f4-4dd9-8a74-66e93856cc2b,13-07-2020,DEBIT,32373
908a669b-48f4-4dd9-8a74-66e93856cc2b,16-11-2020,CREDIT,38545
908a669b-48f4-4dd9-8a74-66e93856cc2b,22-02-2020,CREDIT,14475
908a669b-48f4-4dd9-8a74-66e93856cc2b,08-01-2020,CREDIT,57839
66ab5db4-0346-4f9e-aab4-07438f7e8676,25-04-2020,CREDIT,17170
66ab5db4-0346-4f9e-aab4-07438f7e8676,12-09-2020,CREDIT,42395
66ab5db4-0346-4f9e-aab4-07438f7e8676,18-11-2020,CREDIT,71696
66ab5db4-0346-4f9e-aab4-07438f7e8676,11-01-2020,DEBIT,1794
66ab5db4-0346-4f9e-aab4-07438f7e8676,02-08-2020,CREDIT,11462
66ab5db4-0346-4f9e-aab4-07438f7e8676,06-07-2020,CREDIT,11430
66ab5db4-0346-4f9e-aab4-07438f7e8676,05-08-2020,CREDIT,29570
66ab5db4-0346-4f9e-aab4-07438f7e8676,13-05-2020,DEBIT,86102
66ab5db4-0346-4f9e-aab4-07438f7e8676,15-08-2020,DEBIT,17849
66ab5db4-0346-4f9e-aab4-07438f7e8676,10-09-2020,CREDIT,93531
66ab5db4-0346-4f9e-aab4-07438f7e8676,16-09-2020,CREDIT,72217
66ab5db4-0346-4f9e-aab4-07438f7e8676,11-11-2020,CREDIT,68715
66ab5db4-0346-4f9e-aab4-07438f7e8676,05-01-2020,DEBIT,10405
66ab5db4-0346-4f9e-aab4-07438f7e8676,08-04-2020,CREDIT,8612
66ab5db4-0346-4f9e-aab4-07438f7e8676,10-02-2020,CREDIT,35295
66ab5db4-0346-4f9e-aab4-07438f7e8676,14-12-2020,DEBIT,7665
66ab5db4-0346-4f9e-aab4-07438f7e8676,26-01-2020,CREDIT,18959
66ab5db4-0346-4f9e-aab4-07438f7e8676,19-11-2020,CREDIT,80968
c7e561b6-6bec-4734-83c7-e853484b4af7,23-01-2020,CREDIT,57455
c7e561b6-6bec-4734-83c7-e853484b4af7,25-03-2020,DEBIT,1393
709b5d1e-910c-4f0a-82af-f95faacae3ca,01-02-2020,DEBIT,47390
709b5d1e-910c-4f0a-82af-f95faacae3ca,25-07-2020,DEBIT,65427
709b5d1e-910c-4f0a-82af-f95faacae3ca,16-09-2020,DEBIT,38247
709b5d1e-910c-4f0a-82af-f95faacae3ca,17-12-2020,CREDIT,49319
709b5d1e-910c-4f0a-82af-f95faacae3ca,12-02-2020,CREDIT,50676
709b5d1e-910c-4f0a-82af-f95faacae3ca,21-08-2020,DEBIT,87866
709b5d1e-910c-4f0a-82af-f95faacae3ca,01-04-2020,CREDIT,75122
709b5d1e-910c-4f0a-82af-f95faacae3ca,04-03-2020,CREDIT,69460
709b5d1e-910c-4f0a-82af-f95faacae3ca,18-01-2020,DEBIT,31583
709b5d1e-910c-4f0a-82af-f95faacae3ca,28-12-2020,CREDIT,74841
709b5d1e-910c-4f0a-82af-f95faacae3ca,12-02-2020,CREDIT,23144
709b5d1e-910c-4f0a-82af-f95faacae3ca,25-11-2020,DEBIT,59503
709b5d1e-910c-4f0a-82af-f95faacae3ca,24-10-2020,DEBIT,74261
709b5d1e-910c-4f0a-82af-f95faacae3ca,08-11-2020,CREDIT,3760
709b5d1e-910c-4f0a-82af-f95faacae3ca,10-04-2020,DEBIT,90975
709b5d1e-910c-4f0a-82af-f95faacae3ca,04-10-2020,CREDIT,8066
709b5d1e-910c-4f0a-82af-f95faacae3ca,01-05-2020,DEBIT,64601
709b5d1e-910c-4f0a-82af-f95faacae3ca,27-10-2020,CREDIT,65421
709b5d1e-910c-4f0a-82af-f95faacae3ca,30-12-2020,DEBIT,33888
709b5d1e-910c-4f0a-82af-f95faacae3ca,19-10-2020,CREDIT,89646
709b5d1e-910c-4f0a-82af-f95faacae3ca,20-03-2020,CREDIT,27039
709b5d1e-910c-4f0a-82af-f95faacae3ca,31-01-2020,DEBIT,46843
709b5d1e-910c-4f0a-82af-f95faacae3ca,29-05-2020,CREDIT,14533
709b5d1e-910c-4f0a-82af-f95faacae3ca,21-01-2020,DEBIT,31829
709b5d1e-910c-4f0a-82af-f95faacae3ca,26-11-2020,CREDIT,49584
709b5d1e-910c-4f0a-82af-f95faacae3ca,01-03-2020,DEBIT,21069
709b5d1e-910c-4f0a-82af-f95faacae3ca,07-09-2020,DEBIT,90416
709b5d1e-910c-4f0a-82af-f95faacae3ca,19-06-2020,DEBIT,26766
709b5d1e-910c-4f0a-82af-f95faacae3ca,25-11-2020,CREDIT,28428
709b5d1e-910c-4f0a-82af-f95faacae3ca,14-06-2020,DEBIT,19450
709b5d1e-910c-4f0a-82af-f95faacae3ca,10-04-2020,CREDIT,10895
709b5d1e-910c-4f0a-82af-f95faacae3ca,06-09-2020,CREDIT,85979
709b5d1e-910c-4f0a-82af-f95faacae3ca,09-01-2020,CREDIT,72199
709b5d1e-910c-4f0a-82af-f95faacae3ca,02-12-2020,CREDIT,23976
2c60849e-497a-4d6c-b8e8-86e40a9d2566,28-05-2020,DEBIT,88360
2c60849e-497a-4d6c-b8e8-86e40a9d2566,21-10-2020,DEBIT,14776
2c60849e-497a-4d6c-b8e8-86e40a9d2566,19-04-2020,DEBIT,54727
2c60849e-497a-4d6c-b8e8-86e40a9d2566,12-09-2020,DEBIT,82160
2c60849e-497a-4d6c-b8e8-86e40a9d2566,18-03-2020,CREDIT,75370
2c60849e-497a-4d6c-b8e8-86e40a9d2566,08-11-2020,CREDIT,54378
2c60849e-497a-4d6c-b8e8-86e40a9d2566,13-07-2020,CREDIT,72579
2c60849e-497a-4d6c-b8e8-86e40a9d2566,25-09-2020,DEBIT,78626
2c60849e-497a-4d6c-b8e8-86e40a9d2566,19-05-2020,CREDIT,94223
2c60849e-497a-4d6c-b8e8-86e40a9d2566,02-12-2020,CREDIT,73858
2c60849e-497a-4d6c-b8e8-86e40a9d2566,25-02-2020,DEBIT,92481
2c60849e-497a-4d6c-b8e8-86e40a9d2566,10-11-2020,DEBIT,87375
2c60849e-497a-4d6c-b8e8-86e40a9d2566,20-09-2020,DEBIT,77381
2c60849e-497a-4d6c-b8e8-86e40a9d2566,09-05-2020,DEBIT,34533
2c60849e-497a-4d6c-b8e8-86e40a9d2566,12-06-2020,DEBIT,10433
2c60849e-497a-4d6c-b8e8-86e40a9d2566,13-01-2020,CREDIT,65517
2c60849e-497a-4d6c-b8e8-86e40a9d2566,27-04-2020,CREDIT,27707
2c60849e-497a-4d6c-b8e8-86e40a9d2566,24-12-2020,CREDIT,34511
2c60849e-497a-4d6c-b8e8-86e40a9d2566,20-01-2020,DEBIT,61302
2c60849e-497a-4d6c-b8e8-86e40a9d2566,10-08-2020,CREDIT,85979
2c60849e-497a-4d6c-b8e8-86e40a9d2566,28-03-2020,CREDIT,71915
2c60849e-497a-4d6c-b8e8-86e40a9d2566,30-12-2020,CREDIT,84463
2c60849e-497a-4d6c-b8e8-86e40a9d2566,08-03-2020,CREDIT,72059
caa317b4-774d-497d-afbf-939a57fa9df2,14-09-2020,CREDIT,74299
caa317b4-774d-497d-afbf-939a57fa9df2,23-08-2020,CREDIT,82149
caa317b4-774d-497d-afbf-939a57fa9df2,03-12-2020,CREDIT,98771
caa317b4-774d-497d-afbf-939a57fa9df2,06-10-2020,CREDIT,93914
caa317b4-774d-497d-afbf-939a57fa9df2,02-09-2020,DEBIT,14341
caa317b4-774d-497d-afbf-939a57fa9df2,05-09-2020,DEBIT,61122
caa317b4-774d-497d-afbf-939a57fa9df2,11-03-2020,DEBIT,84953
caa317b4-774d-497d-afbf-939a57fa9df2,15-05-2020,DEBIT,95674
caa317b4-774d-497d-afbf-939a57fa9df2,01-05-2020,DEBIT,43967
caa317b4-774d-497d-afbf-939a57fa9df2,14-07-2020,CREDIT,3213
caa317b4-774d-497d-afbf-939a57fa9df2,19-06-2020,CREDIT,84757
caa317b4-774d-497d-afbf-939a57fa9df2,16-02-2020,CREDIT,63176
caa317b4-774d-497d-afbf-939a57fa9df2,07-05-2020,DEBIT,62132
caa317b4-774d-497d-afbf-939a57fa9df2,16-04-2020,CREDIT,6894
caa317b4-774d-497d-afbf-939a57fa9df2,24-10-2020,CREDIT,37258
caa317b4-774d-497d-afbf-939a57fa9df2,30-03-2020,CREDIT,68313
caa317b4-774d-497d-afbf-939a57fa9df2,06-08-2020,DEBIT,82007
caa317b4-774d-497d-afbf-939a57fa9df2,15-01-2020,CREDIT,97820
caa317b4-774d-497d-afbf-939a57fa9df2,03-08-2020,DEBIT,6413
caa317b4-774d-497d-afbf-939a57fa9df2,02-01-2020,DEBIT,57689
caa317b4-774d-497d-afbf-939a57fa9df2,11-10-2020,DEBIT,55093
d04aeaf0-24df-4180-ba85-2ee7adf36e17,30-03-2020,DEBIT,826
d04aeaf0-24df-4180-ba85-2ee7adf36e17,03-02-2020,DEBIT,90866
d04aeaf0-24df-4180-ba85-2ee7adf36e17,03-10-2020,CREDIT,4607
d04aeaf0-24df-4180-ba85-2ee7adf36e17,29-12-2020,DEBIT,9673
d04aeaf0-24df-4180-ba85-2ee7adf36e17,13-10-2020,CREDIT,39286
d04aeaf0-24df-4180-ba85-2ee7adf36e17,27-08-2020,DEBIT,43449
d04aeaf0-24df-4180-ba85-2ee7adf36e17,04-02-2020,DEBIT,29639
d04aeaf0-24df-4180-ba85-2ee7adf36e17,15-01-2020,DEBIT,79781
d04aeaf0-24df-4180-ba85-2ee7adf36e17,13-05-2020,CREDIT,63512
d04aeaf0-24df-4180-ba85-2ee7adf36e17,10-02-2020,DEBIT,54425
d04aeaf0-24df-4180-ba85-2ee7adf36e17,20-01-2020,DEBIT,66640
d04aeaf0-24df-4180-ba85-2ee7adf36e17,08-06-2020,DEBIT,80841
d04aeaf0-24df-4180-ba85-2ee7adf36e17,03-05-2020,DEBIT,71138
d04aeaf0-24df-4180-ba85-2ee7adf36e17,20-08-2020,CREDIT,50703
d04aeaf0-24df-4180-ba85-2ee7adf36e17,23-05-2020,DEBIT,99238
d04aeaf0-24df-4180-ba85-2ee7adf36e17,15-09-2020,CREDIT,71758
1d16cc4f-8240-400e-83b5-21687ed3067d,09-02-2020,DEBIT,82253
1d16cc4f-8240-400e-83b5-21687ed3067d,18-09-2020,DEBIT,86967
1d16cc4f-8240-400e-83b5-21687ed3067d,11-08-2020,CREDIT,8732
1d16cc4f-8240-400e-83b5-21687ed3067d,30-06-2020,CREDIT,89217
1d16cc4f-8240-400e-83b5-21687ed3067d,03-04-2020,DEBIT,16470
1d16cc4f-8240-400e-83b5-21687ed3067d,23-11-2020,DEBIT,24178
1d16cc4f-8240-400e-83b5-21687ed3067d,31-01-2020,CREDIT,48968
1d16cc4f-8240-400e-83b5-21687ed3067d,05-12-2020,DEBIT,10720
1d16cc4f-8240-400e-83b5-21687ed3067d,30-08-2020,CREDIT,11460
1d16cc4f-8240-400e-83b5-21687ed3067d,27-03-2020,DEBIT,45734
1d16cc4f-8240-400e-83b5-21687ed3067d,28-08-2020,CREDIT,61492
1d16cc4f-8240-400e-83b5-21687ed3067d,24-12-2020,CREDIT,53097
1d16cc4f-8240-400e-83b5-21687ed3067d,02-03-2020,DEBIT,16608
1d16cc4f-8240-400e-83b5-21687ed3067d,17-08-2020,CREDIT,80358
1d16cc4f-8240-400e-83b5-21687ed3067d,18-02-2020,DEBIT,29535
1d16cc4f-8240-400e-83b5-21687ed3067d,29-04-2020,CREDIT,95246
1d16cc4f-8240-400e-83b5-21687ed3067d,27-03-2020,DEBIT,31223
1d16cc4f-8240-400e-83b5-21687ed3067d,12-04-2020,CREDIT,71624
1d16cc4f-8240-400e-83b5-21687ed3067d,21-02-2020,CREDIT,14030
1d16cc4f-8240-400e-83b5-21687ed3067d,15-05-2020,CREDIT,977
1d16cc4f-8240-400e-83b5-21687ed3067d,22-08-2020,DEBIT,59546
1d16cc4f-8240-400e-83b5-21687ed3067d,03-06-2020,CREDIT,90873
1d16cc4f-8240-400e-83b5-21687ed3067d,27-05-2020,DEBIT,37031
1d16cc4f-8240-400e-83b5-21687ed3067d,19-11-2020,DEBIT,61228
1d16cc4f-8240-400e-83b5-21687ed3067d,14-10-2020,DEBIT,37449
1d16cc4f-8240-400e-83b5-21687ed3067d,01-05-2020,DEBIT,71350
1d16cc4f-8240-400e-83b5-21687ed3067d,29-06-2020,CREDIT,70603
1d16cc4f-8240-400e-83b5-21687ed3067d,20-12-2020,DEBIT,40893
1d16cc4f-8240-400e-83b5-21687ed3067d,04-06-2020,CREDIT,49127
1d16cc4f-8240-400e-83b5-21687ed3067d,01-02-2020,DEBIT,21251
1d16cc4f-8240-400e-83b5-21687ed3067d,14-09-2020,DEBIT,75715
1d16cc4f-8240-400e-83b5-21687ed3067d,16-02-2020,DEBIT,32826
1d16cc4f-8240-400e-83b5-21687ed3067d,24-07-2020,DEBIT,66692
1d16cc4f-8240-400e-83b5-21687ed3067d,06-07-2020,DEBIT,1316
1d16cc4f-8240-400e-83b5-21687ed3067d,21-09-2020,DEBIT,39110
